customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract_type,payment_method,internet_service,churn
CUST_008081,34,12,110.38,1372.33,2,Month-to-month,Electronic check,DSL,1
CUST_008082,62,15,38.46,410.37,1,Month-to-month,Mailed check,Fiber optic,1
CUST_008083,37,54,50.94,2718.8,3,Month-to-month,Mailed check,DSL,1
CUST_008084,56,19,64.29,1225.41,1,Month-to-month,Bank transfer,No,1
CUST_008085,23,8,70.67,680.36,0,Month-to-month,Mailed check,DSL,0
CUST_008086,48,32,92.94,3035.67,2,One year,Electronic check,Fiber optic,1
CUST_008087,18,16,78.73,1355.96,2,Month-to-month,Mailed check,No,1
CUST_008088,40,4,113.32,483.46,3,Month-to-month,Electronic check,DSL,1
CUST_008089,51,20,106.87,2052.8,2,Month-to-month,Electronic check,DSL,1
CUST_008090,37,58,147.38,8486.73,2,Month-to-month,Electronic check,DSL,0
CUST_008091,29,44,89.65,3851.14,3,One year,Mailed check,DSL,0
CUST_008092,57,21,38.93,876.67,2,One year,Electronic check,Fiber optic,0
CUST_008093,43,11,121.05,1262.19,2,Month-to-month,Electronic check,Fiber optic,1
CUST_008094,37,2,21.41,3.42,0,Month-to-month,Bank transfer,DSL,1
CUST_008095,45,15,105.11,1578.89,1,One year,Bank transfer,Fiber optic,0
CUST_008096,80,33,39.63,1471.86,1,Two year,Electronic check,Fiber optic,1
CUST_008097,62,10,101.12,1076.93,0,One year,Electronic check,DSL,0
CUST_008098,62,6,116.79,623.48,4,Month-to-month,Credit card,DSL,1
CUST_008099,51,64,90.93,5834.45,1,One year,Electronic check,DSL,0
CUST_008100,47,41,64.6,2813.59,3,Month-to-month,Electronic check,Fiber optic,1
CUST_008101,18,24,54.63,1372.59,2,Month-to-month,Electronic check,DSL,1
CUST_008102,34,3,70.67,52.19,2,Month-to-month,Credit card,DSL,1
CUST_008103,37,3,38.59,24.24,4,Month-to-month,Electronic check,DSL,1
CUST_008104,18,2,88.29,77.39,1,Two year,Bank transfer,DSL,0
CUST_008105,27,22,67.84,1636.45,2,Two year,Mailed check,DSL,0
CUST_008106,18,2,53.31,232.25,2,Month-to-month,Bank transfer,DSL,0
CUST_008107,44,44,88.13,3815.15,2,Two year,Bank transfer,No,0
CUST_008108,57,118,133.26,15659.87,1,Month-to-month,Bank transfer,DSL,0
CUST_008109,61,10,39.19,396.4,1,One year,Electronic check,Fiber optic,0
CUST_008110,51,14,97.78,1376.34,2,One year,Electronic check,No,1
CUST_008111,30,29,122.79,3464.81,4,One year,Electronic check,DSL,1
CUST_008112,18,66,80.8,5307.8,3,Month-to-month,Electronic check,Fiber optic,0
CUST_008113,18,53,64.54,3275.21,2,Two year,Bank transfer,No,0
CUST_008114,25,1,96.55,223.78,0,Month-to-month,Bank transfer,DSL,0
CUST_008115,31,4,40.35,0.0,1,One year,Electronic check,No,0
CUST_008116,42,33,40.63,1163.5,5,One year,Bank transfer,Fiber optic,1
CUST_008117,29,28,95.92,2729.38,1,Two year,Electronic check,No,0
CUST_008118,50,3,45.48,12.74,0,Month-to-month,Mailed check,DSL,0
CUST_008119,41,16,45.18,672.8,0,One year,Credit card,DSL,0
CUST_008120,45,36,136.16,4908.09,6,Month-to-month,Electronic check,DSL,1
CUST_008121,62,5,51.69,325.96,3,One year,Electronic check,No,0
CUST_008122,27,49,134.84,6585.26,2,One year,Electronic check,No,1
CUST_008123,51,1,38.32,216.24,0,Month-to-month,Credit card,Fiber optic,1
CUST_008124,44,36,119.9,4316.27,1,Month-to-month,Electronic check,Fiber optic,1
CUST_008125,39,22,81.2,1905.52,1,Month-to-month,Bank transfer,DSL,0
CUST_008126,58,9,32.36,319.09,2,Month-to-month,Bank transfer,DSL,1
CUST_008127,58,30,108.36,3463.94,3,One year,Credit card,DSL,0
CUST_008128,30,36,127.21,4685.3,0,Two year,Mailed check,Fiber optic,0
CUST_008129,42,65,68.8,4476.46,2,One year,Mailed check,Fiber optic,1
CUST_008130,49,11,98.06,1141.53,4,One year,Bank transfer,Fiber optic,0
CUST_008131,40,27,78.01,2080.06,3,Two year,Electronic check,No,1
CUST_008132,53,22,106.39,2313.43,0,One year,Mailed check,DSL,0
CUST_008133,49,17,99.89,1567.84,2,Month-to-month,Bank transfer,DSL,0
CUST_008134,72,53,49.16,2524.66,4,One year,Bank transfer,No,0
CUST_008135,22,0,37.87,206.1,1,One year,Electronic check,Fiber optic,1
CUST_008136,43,7,70.6,373.82,0,Two year,Credit card,Fiber optic,0
CUST_008137,31,18,122.36,2136.92,0,Two year,Bank transfer,Fiber optic,0
CUST_008138,54,4,56.21,215.46,1,Two year,Electronic check,Fiber optic,0
CUST_008139,20,57,111.39,6343.04,3,Month-to-month,Mailed check,DSL,1
CUST_008140,50,25,33.71,881.08,1,Month-to-month,Mailed check,Fiber optic,1
CUST_008141,35,15,98.61,1432.28,3,One year,Credit card,DSL,1
CUST_008142,33,40,100.31,4056.81,3,Month-to-month,Mailed check,DSL,1
CUST_008143,23,14,98.54,1493.79,0,One year,Electronic check,DSL,1
CUST_008144,38,19,119.97,2406.02,1,One year,Bank transfer,DSL,0
CUST_008145,61,0,34.65,0.0,1,One year,Bank transfer,No,1
CUST_008146,44,10,51.16,572.72,2,Month-to-month,Bank transfer,No,0
CUST_008147,54,3,121.08,248.62,1,One year,Electronic check,DSL,1
CUST_008148,69,28,49.63,1317.42,0,One year,Electronic check,No,1
CUST_008149,48,15,99.56,1376.07,2,One year,Mailed check,No,0
CUST_008150,36,8,96.51,767.49,4,Two year,Electronic check,Fiber optic,1
CUST_008151,52,15,95.8,1351.07,3,Two year,Mailed check,Fiber optic,1
CUST_008152,36,5,45.24,74.15,3,Month-to-month,Electronic check,DSL,1
CUST_008153,37,62,72.51,4457.23,2,Two year,Electronic check,Fiber optic,0
CUST_008154,22,1,87.13,0.0,3,Month-to-month,Bank transfer,DSL,1
CUST_008155,58,48,62.63,3138.72,3,One year,Mailed check,DSL,0
CUST_008156,39,17,94.66,1553.41,2,Two year,Electronic check,No,0
CUST_008157,47,23,80.75,1955.85,1,One year,Credit card,No,0
CUST_008158,29,8,62.66,452.1,1,Month-to-month,Bank transfer,DSL,0
CUST_008159,51,81,90.52,7212.89,2,Month-to-month,Electronic check,DSL,1
CUST_008160,33,7,118.26,945.36,1,Two year,Credit card,No,0
CUST_008161,42,21,81.31,1716.37,3,Month-to-month,Mailed check,DSL,1
CUST_008162,58,120,136.13,16523.71,2,Two year,Electronic check,DSL,0
CUST_008163,56,51,140.43,7115.05,2,One year,Electronic check,DSL,0
CUST_008164,44,18,94.39,1654.49,2,Two year,Bank transfer,Fiber optic,0
CUST_008165,18,111,171.29,19113.15,2,Month-to-month,Credit card,No,1
CUST_008166,80,29,45.14,1410.14,1,Month-to-month,Electronic check,Fiber optic,0
CUST_008167,71,5,107.16,551.16,0,Month-to-month,Mailed check,Fiber optic,0
CUST_008168,55,12,59.54,1048.02,0,One year,Electronic check,DSL,1
CUST_008169,33,9,105.55,921.88,1,Month-to-month,Mailed check,DSL,0
CUST_008170,43,10,110.56,978.69,2,Month-to-month,Credit card,DSL,1
CUST_008171,36,34,64.15,2080.8,3,Two year,Electronic check,DSL,0
CUST_008172,63,21,71.38,1471.57,1,One year,Electronic check,DSL,0
CUST_008173,48,0,92.6,151.88,1,Month-to-month,Electronic check,No,1
CUST_008174,33,50,54.91,2726.64,1,One year,Electronic check,Fiber optic,0
CUST_008175,37,8,99.55,953.03,2,One year,Electronic check,Fiber optic,0
CUST_008176,61,120,91.05,10969.12,3,One year,Bank transfer,No,0
CUST_008177,69,73,147.95,10908.36,1,One year,Electronic check,DSL,0
CUST_008178,67,67,81.13,5474.69,2,One year,Bank transfer,No,0
CUST_008179,56,40,97.56,3940.32,4,Month-to-month,Electronic check,DSL,1
CUST_008180,41,5,34.22,246.35,1,Month-to-month,Electronic check,Fiber optic,1
CUST_008181,18,18,55.95,950.42,2,One year,Electronic check,DSL,0
CUST_008182,49,6,63.4,324.8,2,One year,Mailed check,DSL,0
CUST_008183,44,7,72.2,540.39,3,Two year,Electronic check,Fiber optic,0
CUST_008184,47,22,31.01,876.26,2,Month-to-month,Mailed check,Fiber optic,1
CUST_008185,45,1,109.37,0.0,0,Month-to-month,Credit card,No,1
CUST_008186,25,83,62.27,4965.28,1,Month-to-month,Mailed check,DSL,0
CUST_008187,53,60,127.37,7615.73,0,Month-to-month,Electronic check,Fiber optic,0
CUST_008188,54,11,72.56,901.22,3,Month-to-month,Mailed check,No,1
CUST_008189,55,17,80.89,1380.23,0,Month-to-month,Mailed check,Fiber optic,0
CUST_008190,59,15,48.33,607.97,5,One year,Electronic check,Fiber optic,1
CUST_008191,54,51,106.24,5425.99,1,Month-to-month,Electronic check,DSL,1
CUST_008192,38,28,87.72,2282.95,1,Month-to-month,Electronic check,No,1
CUST_008193,43,7,39.92,342.36,3,One year,Credit card,Fiber optic,0
CUST_008194,46,14,50.81,680.46,2,Two year,Mailed check,No,0
CUST_008195,46,13,33.19,423.27,2,Month-to-month,Mailed check,Fiber optic,0
CUST_008196,59,76,64.63,4954.47,4,Month-to-month,Mailed check,No,0
CUST_008197,54,4,23.38,114.08,2,One year,Bank transfer,Fiber optic,0
CUST_008198,76,2,43.05,31.97,1,Month-to-month,Mailed check,DSL,0
CUST_008199,78,51,113.47,5890.13,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_008200,46,54,78.62,4325.26,4,Two year,Electronic check,No,0
CUST_008201,18,49,78.77,3682.47,3,Two year,Electronic check,DSL,0
CUST_008202,63,17,41.69,685.71,0,One year,Mailed check,DSL,0
CUST_008203,36,25,90.05,2143.15,2,Month-to-month,Bank transfer,No,0
CUST_008204,32,19,63.71,1083.77,2,Month-to-month,Bank transfer,DSL,0
CUST_008205,39,1,88.13,141.65,2,One year,Mailed check,DSL,1
CUST_008206,38,21,104.65,2155.64,1,One year,Electronic check,DSL,0
CUST_008207,54,0,78.47,0.0,0,One year,Electronic check,DSL,0
CUST_008208,21,9,52.11,401.99,2,Month-to-month,Mailed check,DSL,0
CUST_008209,28,64,102.86,6620.11,4,Month-to-month,Bank transfer,No,1
CUST_008210,50,8,49.19,461.38,3,Month-to-month,Electronic check,DSL,0
CUST_008211,54,67,143.79,9851.04,2,Two year,Mailed check,Fiber optic,0
CUST_008212,54,6,99.64,579.73,1,One year,Electronic check,DSL,0
CUST_008213,33,9,73.8,519.36,3,Month-to-month,Electronic check,DSL,1
CUST_008214,30,23,128.05,2894.66,2,Two year,Bank transfer,No,0
CUST_008215,37,34,91.68,3201.67,2,Two year,Mailed check,DSL,0
CUST_008216,48,16,60.85,896.39,4,One year,Credit card,Fiber optic,0
CUST_008217,67,51,55.05,2659.17,1,One year,Electronic check,Fiber optic,0
CUST_008218,18,0,74.37,0.0,0,Month-to-month,Mailed check,Fiber optic,1
CUST_008219,41,61,136.54,8275.7,3,Month-to-month,Electronic check,Fiber optic,1
CUST_008220,25,5,109.17,437.59,1,One year,Electronic check,Fiber optic,1
CUST_008221,20,51,105.96,5425.54,2,Two year,Bank transfer,DSL,0
CUST_008222,59,12,65.34,776.22,2,One year,Credit card,DSL,1
CUST_008223,53,42,106.03,4532.22,2,Month-to-month,Electronic check,DSL,0
CUST_008224,51,26,109.21,2794.98,2,One year,Electronic check,Fiber optic,1
CUST_008225,58,4,63.16,308.46,3,Two year,Credit card,Fiber optic,0
CUST_008226,37,60,97.63,5808.3,1,One year,Bank transfer,Fiber optic,0
CUST_008227,38,6,91.06,433.41,0,Month-to-month,Electronic check,Fiber optic,0
CUST_008228,77,6,110.67,609.69,3,Two year,Mailed check,No,0
CUST_008229,41,40,119.1,4602.21,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_008230,56,2,23.24,225.3,2,Month-to-month,Bank transfer,DSL,0
CUST_008231,45,6,35.44,226.87,2,Two year,Bank transfer,DSL,0
CUST_008232,18,16,113.28,1732.9,2,One year,Credit card,Fiber optic,0
CUST_008233,18,42,124.38,5186.29,2,One year,Electronic check,Fiber optic,1
CUST_008234,36,3,60.38,0.0,1,Month-to-month,Electronic check,DSL,1
CUST_008235,60,19,87.93,1814.06,4,One year,Mailed check,DSL,0
CUST_008236,56,29,125.08,3761.11,2,Two year,Electronic check,Fiber optic,0
CUST_008237,58,47,134.66,6339.58,2,Month-to-month,Mailed check,DSL,1
CUST_008238,30,65,130.81,8534.55,1,Month-to-month,Mailed check,Fiber optic,1
CUST_008239,69,36,58.96,1995.75,3,Month-to-month,Electronic check,DSL,1
CUST_008240,30,25,105.53,2518.71,5,Month-to-month,Credit card,Fiber optic,0
CUST_008241,48,13,36.61,306.2,1,One year,Electronic check,DSL,0
CUST_008242,44,2,110.39,204.68,0,Month-to-month,Bank transfer,No,1
CUST_008243,42,29,49.41,1539.14,2,One year,Bank transfer,DSL,0
CUST_008244,65,118,145.23,17099.39,2,Month-to-month,Electronic check,No,0
CUST_008245,34,32,97.02,3139.55,3,One year,Mailed check,Fiber optic,0
CUST_008246,24,0,97.69,97.88,0,Month-to-month,Mailed check,DSL,1
CUST_008247,45,16,83.16,1168.11,0,One year,Bank transfer,No,0
CUST_008248,39,22,36.96,997.6,4,One year,Bank transfer,Fiber optic,0
CUST_008249,80,28,104.58,3044.1,2,One year,Electronic check,DSL,0
CUST_008250,55,30,73.32,2250.85,1,Two year,Mailed check,DSL,0
CUST_008251,38,19,61.53,1261.45,0,Two year,Electronic check,Fiber optic,0
CUST_008252,29,6,122.17,830.11,2,Two year,Electronic check,Fiber optic,1
CUST_008253,18,68,113.04,7715.98,2,Two year,Electronic check,No,1
CUST_008254,29,28,105.07,3084.84,4,Month-to-month,Bank transfer,DSL,0
CUST_008255,46,6,75.63,408.53,3,One year,Bank transfer,DSL,0
CUST_008256,66,9,101.5,959.66,2,Month-to-month,Mailed check,Fiber optic,0
CUST_008257,61,61,125.71,7800.31,2,Two year,Bank transfer,DSL,0
CUST_008258,48,52,111.71,5540.04,1,Two year,Credit card,DSL,0
CUST_008259,40,12,125.77,1553.09,0,Month-to-month,Credit card,Fiber optic,0
CUST_008260,49,0,65.98,72.46,3,One year,Electronic check,DSL,1
CUST_008261,37,1,91.12,0.0,3,Two year,Electronic check,Fiber optic,0
CUST_008262,70,8,103.78,858.4,3,One year,Electronic check,Fiber optic,0
CUST_008263,42,23,69.1,1510.01,1,Month-to-month,Mailed check,DSL,1
CUST_008264,43,21,76.22,1640.25,3,Month-to-month,Electronic check,DSL,1
CUST_008265,18,24,128.92,3084.5,2,One year,Credit card,DSL,0
CUST_008266,42,30,38.23,1052.24,3,Month-to-month,Bank transfer,Fiber optic,1
CUST_008267,57,0,53.53,110.97,1,One year,Electronic check,DSL,1
CUST_008268,28,2,69.62,97.41,1,Two year,Electronic check,Fiber optic,1
CUST_008269,33,10,25.15,278.46,2,Month-to-month,Electronic check,DSL,1
CUST_008270,56,4,111.91,579.06,2,One year,Mailed check,No,0
CUST_008271,22,1,49.12,0.0,2,One year,Credit card,DSL,0
CUST_008272,60,24,57.77,1387.3,5,Month-to-month,Bank transfer,Fiber optic,0
CUST_008273,37,40,122.03,4831.77,6,Two year,Bank transfer,Fiber optic,0
CUST_008274,39,33,64.3,2094.63,0,Month-to-month,Electronic check,Fiber optic,1
CUST_008275,28,40,105.76,4446.1,2,Month-to-month,Credit card,Fiber optic,0
CUST_008276,50,26,115.15,3039.59,2,Two year,Electronic check,DSL,1
CUST_008277,80,31,114.75,3588.54,3,One year,Credit card,Fiber optic,0
CUST_008278,56,7,101.7,764.27,3,Month-to-month,Mailed check,Fiber optic,1
CUST_008279,32,119,88.36,10558.31,1,Month-to-month,Mailed check,No,0
CUST_008280,62,4,29.98,0.0,2,Month-to-month,Bank transfer,No,1
CUST_008281,40,5,53.18,495.56,1,Two year,Electronic check,DSL,0
CUST_008282,65,8,27.59,74.32,1,Month-to-month,Bank transfer,No,1
CUST_008283,57,88,114.04,10209.04,3,Two year,Credit card,Fiber optic,0
CUST_008284,18,106,112.48,11984.49,2,Month-to-month,Electronic check,No,1
CUST_008285,29,38,94.7,3616.78,1,One year,Electronic check,DSL,0
CUST_008286,59,23,61.38,1381.17,0,One year,Mailed check,Fiber optic,0
CUST_008287,47,17,77.08,1570.8,1,Month-to-month,Mailed check,Fiber optic,1
CUST_008288,29,84,95.47,8080.3,1,Month-to-month,Electronic check,DSL,1
CUST_008289,35,28,53.52,1500.35,3,Month-to-month,Bank transfer,DSL,1
CUST_008290,18,69,119.44,8187.6,1,One year,Electronic check,DSL,0
CUST_008291,43,9,91.84,761.08,2,Two year,Credit card,DSL,0
CUST_008292,78,9,107.42,971.87,3,Two year,Bank transfer,Fiber optic,0
CUST_008293,57,46,130.48,5908.8,0,Month-to-month,Electronic check,DSL,1
CUST_008294,77,3,91.95,343.8,2,Two year,Credit card,No,0
CUST_008295,58,70,123.75,8597.92,0,Month-to-month,Electronic check,Fiber optic,1
CUST_008296,60,16,33.67,639.18,0,Two year,Bank transfer,Fiber optic,0
CUST_008297,74,62,61.98,3940.89,3,One year,Bank transfer,Fiber optic,0
CUST_008298,50,9,105.76,946.26,3,Two year,Mailed check,DSL,0
CUST_008299,42,30,58.3,1806.88,1,Month-to-month,Credit card,Fiber optic,1
CUST_008300,60,15,63.06,1008.88,1,One year,Bank transfer,Fiber optic,0
CUST_008301,66,23,46.03,912.45,3,One year,Credit card,No,0
CUST_008302,37,16,47.52,933.41,5,Month-to-month,Bank transfer,Fiber optic,0
CUST_008303,34,81,138.04,11155.81,1,Two year,Bank transfer,No,0
CUST_008304,47,28,60.19,1754.76,1,Month-to-month,Mailed check,DSL,1
CUST_008305,57,6,67.9,479.78,2,Two year,Electronic check,Fiber optic,1
CUST_008306,56,57,63.67,3380.07,2,Two year,Electronic check,DSL,0
CUST_008307,23,8,91.79,668.65,2,One year,Mailed check,Fiber optic,1
CUST_008308,73,11,98.33,1165.63,0,Month-to-month,Electronic check,Fiber optic,1
CUST_008309,35,2,57.17,120.56,1,Month-to-month,Electronic check,Fiber optic,0
CUST_008310,41,55,125.97,6997.5,1,Two year,Credit card,Fiber optic,0
CUST_008311,31,8,47.99,393.16,1,One year,Credit card,DSL,0
CUST_008312,80,7,92.69,771.77,2,Two year,Mailed check,No,0
CUST_008313,48,60,123.0,7391.19,2,Month-to-month,Credit card,No,0
CUST_008314,32,39,136.37,5460.67,1,Two year,Electronic check,Fiber optic,0
CUST_008315,57,3,44.73,36.19,4,Two year,Electronic check,DSL,0
CUST_008316,56,35,46.87,1627.72,5,Two year,Credit card,No,0
CUST_008317,42,58,75.3,4308.27,0,Month-to-month,Bank transfer,No,0
CUST_008318,57,1,32.79,71.65,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_008319,32,41,57.47,2328.38,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_008320,37,19,62.91,1172.37,2,One year,Electronic check,No,0
CUST_008321,18,26,74.4,1863.9,1,One year,Bank transfer,Fiber optic,0
CUST_008322,25,16,118.37,1847.89,2,Month-to-month,Mailed check,DSL,1
CUST_008323,72,28,53.56,1498.7,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_008324,69,0,117.18,0.0,1,One year,Mailed check,Fiber optic,0
CUST_008325,45,34,118.02,3782.34,0,Month-to-month,Bank transfer,Fiber optic,1
CUST_008326,69,0,108.15,5.91,1,Month-to-month,Credit card,Fiber optic,0
CUST_008327,42,14,119.94,1402.3,2,Month-to-month,Electronic check,DSL,0
CUST_008328,41,3,96.82,271.16,1,One year,Mailed check,DSL,1
CUST_008329,45,41,119.38,4856.78,2,Month-to-month,Mailed check,DSL,1
CUST_008330,43,9,68.28,668.74,2,One year,Bank transfer,DSL,1
CUST_008331,41,14,78.05,1025.43,1,Month-to-month,Bank transfer,DSL,1
CUST_008332,62,13,119.75,1713.68,1,Month-to-month,Electronic check,DSL,1
CUST_008333,47,35,75.33,2721.21,2,One year,Credit card,DSL,0
CUST_008334,55,15,31.69,324.19,1,One year,Bank transfer,Fiber optic,0
CUST_008335,60,37,114.78,4218.26,3,Month-to-month,Electronic check,Fiber optic,1
CUST_008336,50,1,77.82,230.53,3,Month-to-month,Electronic check,Fiber optic,1
CUST_008337,30,5,103.99,450.17,3,Month-to-month,Electronic check,Fiber optic,1
CUST_008338,24,19,37.06,698.76,4,Month-to-month,Electronic check,DSL,1
CUST_008339,47,70,117.12,8339.04,3,One year,Bank transfer,DSL,0
CUST_008340,42,1,45.27,0.0,5,Two year,Electronic check,DSL,0
CUST_008341,46,1,110.83,223.12,2,Month-to-month,Mailed check,No,1
CUST_008342,44,4,32.99,40.96,1,Month-to-month,Bank transfer,No,1
CUST_008343,80,24,116.31,2502.6,6,Month-to-month,Mailed check,DSL,1
CUST_008344,25,12,34.86,541.12,0,Two year,Mailed check,DSL,0
CUST_008345,18,41,43.01,1807.27,2,Month-to-month,Electronic check,No,1
CUST_008346,49,1,44.01,94.46,7,Month-to-month,Bank transfer,DSL,0
CUST_008347,39,5,55.8,169.73,4,Month-to-month,Credit card,DSL,0
CUST_008348,49,8,86.65,591.89,5,One year,Bank transfer,DSL,0
CUST_008349,53,23,44.67,1142.51,1,Two year,Electronic check,No,1
CUST_008350,64,27,77.23,2109.61,2,Month-to-month,Electronic check,DSL,0
CUST_008351,22,3,41.93,114.03,0,Month-to-month,Electronic check,DSL,1
CUST_008352,36,69,140.03,9684.19,1,Month-to-month,Mailed check,No,0
CUST_008353,51,10,29.5,445.82,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_008354,56,29,70.09,2105.09,2,Two year,Credit card,Fiber optic,0
CUST_008355,77,17,91.64,1510.37,3,One year,Mailed check,No,0
CUST_008356,59,6,114.31,545.5,0,Month-to-month,Bank transfer,Fiber optic,0
CUST_008357,44,44,128.8,5725.98,0,Month-to-month,Electronic check,Fiber optic,1
CUST_008358,31,40,129.52,5088.37,4,Two year,Electronic check,Fiber optic,0
CUST_008359,36,12,32.29,269.19,2,One year,Electronic check,Fiber optic,1
CUST_008360,36,21,114.59,2538.01,2,One year,Electronic check,DSL,1
CUST_008361,54,7,101.49,797.68,3,One year,Mailed check,Fiber optic,0
CUST_008362,48,28,124.24,3517.38,2,One year,Credit card,Fiber optic,0
CUST_008363,25,8,55.16,317.42,1,Month-to-month,Bank transfer,DSL,1
CUST_008364,38,44,133.18,6038.69,5,Month-to-month,Mailed check,Fiber optic,0
CUST_008365,58,5,62.76,416.71,2,Two year,Mailed check,Fiber optic,0
CUST_008366,50,0,83.41,0.0,1,Month-to-month,Electronic check,No,1
CUST_008367,53,7,65.92,409.9,5,Month-to-month,Electronic check,No,1
CUST_008368,50,5,65.26,334.17,0,Two year,Electronic check,DSL,0
CUST_008369,69,17,83.16,1365.94,3,Month-to-month,Electronic check,Fiber optic,1
CUST_008370,48,5,58.09,511.65,0,One year,Electronic check,Fiber optic,0
CUST_008371,39,34,116.27,3914.75,1,One year,Bank transfer,DSL,1
CUST_008372,31,6,86.36,411.39,7,Month-to-month,Credit card,DSL,1
CUST_008373,48,29,103.48,3159.63,1,Month-to-month,Electronic check,No,1
CUST_008374,18,20,53.1,1005.16,3,Month-to-month,Bank transfer,DSL,1
CUST_008375,42,102,167.96,17210.31,2,Month-to-month,Electronic check,No,0
CUST_008376,41,120,146.02,17589.65,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_008377,24,48,63.72,3052.68,3,One year,Electronic check,Fiber optic,1
CUST_008378,31,34,112.05,3712.37,2,Two year,Electronic check,Fiber optic,0
CUST_008379,57,11,42.87,466.77,0,Month-to-month,Electronic check,Fiber optic,0
CUST_008380,48,33,42.84,1296.68,3,Month-to-month,Electronic check,No,1
CUST_008381,46,75,110.26,8266.78,2,Two year,Credit card,No,0
CUST_008382,49,0,75.35,77.28,2,Month-to-month,Mailed check,DSL,1
CUST_008383,46,18,47.9,1033.92,5,One year,Electronic check,Fiber optic,0
